frame,timestamp,confidence,AU04_c,AU12_c,AU15_c,AU01_r,AU04_r,AU06_r,AU12_r,AU15_r,AU17_r
322,10.7,0.981447,0,1,0,1.34554,0.0,0.0,0.0,0.0,0.0
323,10.7333,0.982554,0,1,0,1.28905,0.0,0.0,0.0,0.0,0.0
324,10.7667,0.982592,0,1,0,1.05296,0.0,0.0,0.0,0.0,0.0
325,10.8,0.980178,0,1,0,1.33121,0.0,0.0,0.0,0.0,0.0
326,10.8333,0.975733,0,1,0,1.40985,0.0,0.0,0.0,0.0,0.0
327,10.8667,0.976199,0,1,0,1.40719,0.0,0.0,0.0,0.0,0.0
328,10.9,0.977596,0,1,0,1.52516,0.0,0.0,0.0,0.0,0.0
329,10.9333,0.980331,0,1,0,1.54384,0.0,0.0,0.0,0.0,0.0
330,10.9667,0.980648,0,1,0,1.3083,0.619977,0.0,0.0,0.0,0.0
331,11.0,0.982187,0,1,0,1.02749,0.0,0.0,0.0,0.0,0.0
332,11.0333,0.982175,0,1,0,1.06967,0.0,0.0,0.0,0.0,0.0
333,11.0667,0.984624,1,1,0,1.25737,0.0,0.0,0.0,0.674051,0.0
334,11.1,0.97839,1,1,0,1.68736,0.6202,0.0,0.0,0.778903,0.0
335,11.1333,0.974089,0,1,0,2.02135,0.648677,0.0,0.0,0.548482,0.0
336,11.1667,0.97499,1,1,0,1.8336,0.711661,0.0,0.0,0.774826,0.0
337,11.2,0.971874,1,1,0,2.43429,0.838693,0.0,0.0,0.620199,0.0
338,11.2333,0.972396,0,1,0,2.26292,0.680146,0.0,0.0,0.548397,0.558479
339,11.2667,0.969105,0,1,0,2.21133,0.979017,0.0,0.0,0.532021,0.602066
340,11.3,0.968983,1,1,0,2.39615,0.879436,0.0,0.0,0.59475,0.518741
341,11.3333,0.972248,0,1,0,2.14239,0.679291,0.0,0.0,0.79771,0.588201
342,11.3667,0.973091,0,1,0,2.23186,0.89064,0.0,0.0,0.676512,0.0
343,11.4,0.974943,0,1,0,2.08963,0.64033,0.0,0.0,0.725542,0.0
344,11.4333,0.977367,0,1,0,2.36231,0.754671,0.0,0.0,0.549184,0.0
345,11.4667,0.976564,1,1,1,2.68506,0.0,0.0,0.0,0.820584,0.0
346,11.5,0.976301,1,1,1,2.81532,0.0,0.0,0.0,0.652154,0.0
347,11.5333,0.976605,1,1,1,2.64442,0.0,0.0,0.0,0.920345,0.0
348,11.5667,0.97784,1,1,1,2.90403,0.0,0.0,0.0,0.659466,0.0
349,11.6,0.979016,0,1,1,2.80759,0.0,0.0,0.0,0.814063,0.0
350,11.6333,0.978715,0,1,1,2.84342,0.0,0.0,0.0,0.767482,0.0
351,11.6667,0.978443,0,1,1,3.05461,0.0,0.0,0.0,0.742965,0.0
352,11.7,0.978643,0,1,1,3.21912,0.0,0.0,0.0,0.591538,0.0
353,11.7333,0.980978,0,1,1,3.37605,0.0,0.0,0.0,0.501408,0.0
354,11.7667,0.979675,0,1,1,3.11496,0.0,0.0,0.0,0.0,0.0
355,11.8,0.978824,0,1,1,3.17535,0.0,0.0,0.0,0.0,0.0
356,11.8333,0.97963,0,1,1,3.15559,0.0,0.0,0.0,0.587785,0.0
357,11.8667,0.978811,0,1,1,2.87686,0.0,0.0,0.0,0.0,0.0
358,11.9,0.977438,0,1,1,2.72616,0.0,0.0,0.0,0.0,0.0
359,11.9333,0.979982,0,1,1,2.76359,0.0,0.0,0.0,0.627259,0.0
360,11.9667,0.979922,0,1,1,2.85057,0.0,0.0,0.0,0.567878,0.0
361,12.0,0.978609,0,1,1,2.60544,0.0,0.0,0.0,0.0,0.512065
362,12.0333,0.978711,0,1,1,2.69857,0.0,0.0,0.0,0.0,0.0
363,12.0667,0.977973,0,1,1,2.68133,0.0,0.0,0.0,0.0,0.0
364,12.1,0.980084,0,1,1,2.65333,0.0,0.0,0.0,0.0,0.0
365,12.1333,0.977834,0,1,1,2.468,0.0,0.0,0.0,0.72918,0.0
366,12.1667,0.976755,0,1,1,2.58778,0.0,0.0,0.0,0.648339,0.0
367,12.2,0.97553,0,1,1,2.60275,0.0,0.0,0.0,0.0,0.0
368,12.2333,0.975843,0,1,1,2.49461,0.648896,0.0,0.0,0.524667,0.0
369,12.2667,0.976773,0,1,1,2.34943,0.0,0.0,0.0,0.54859,0.0
370,12.3,0.978347,0,1,1,2.47936,0.0,0.0,0.0,0.0,0.550343
371,12.3333,0.976212,0,1,1,2.43852,0.0,0.0,0.0,0.0,0.0
372,12.3667,0.976178,0,1,1,2.626,0.0,0.0,0.0,0.676149,0.0
373,12.4,0.978897,0,1,1,2.27066,0.0,0.0,0.0,0.788692,0.0
374,12.4333,0.976152,0,1,1,2.13464,0.0,0.0,0.0,0.687862,0.0
375,12.4667,0.976553,0,1,1,2.18486,0.0,0.0,0.0,0.791636,0.0
376,12.5,0.976218,1,1,1,2.39513,0.0,0.0,0.0,0.728162,0.0
377,12.5333,0.976875,0,1,1,2.56341,0.0,0.0,0.0,0.762231,0.0
378,12.5667,0.976302,0,1,1,2.45705,0.0,0.0,0.0,0.87402,0.0
379,12.6,0.97432,0,1,1,2.47048,0.0,0.0,0.0,0.823693,0.0
380,12.6333,0.975747,0,1,1,2.52188,0.0,0.0,0.0,0.626063,0.0
381,12.6667,0.976092,0,1,1,2.54907,0.0,0.0,0.0,0.621549,0.0
382,12.7,0.972396,0,1,1,2.5454,0.0,0.0,0.0,0.613448,0.0
383,12.7333,0.973376,0,1,1,2.44689,0.0,0.0,0.0,0.608353,0.0
384,12.7667,0.972206,0,1,1,2.38933,0.0,0.0,0.0,0.774663,0.0
385,12.8,0.970311,0,1,1,2.03073,0.0,0.0,0.0,0.689833,0.517556
386,12.8333,0.970785,0,1,1,2.12463,0.0,0.0,0.0,0.586321,0.0
387,12.8667,0.970616,0,1,1,2.37771,0.0,0.0,0.0,0.654087,0.0
388,12.9,0.967889,0,1,1,2.23246,0.0,0.0,0.0,0.652734,0.573516
389,12.9333,0.970024,0,1,1,2.1149,0.0,0.0,0.0,0.8414,0.641758
390,12.9667,0.964134,1,1,1,2.10825,0.0,0.0,0.0,0.769879,0.814
391,13.0,0.958138,1,1,1,1.97601,0.0,0.0,0.0,1.03309,0.909553
392,13.0333,0.926668,1,1,1,2.08816,0.0,0.0,0.0,0.737302,1.32908
485,16.1333,0.957432,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
486,16.1667,0.9529,0,1,0,0.0,0.0,0.0,0.0,0.502935,0.0
487,16.2,0.952952,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
488,16.2333,0.950823,0,1,0,0.0,0.0,0.0,0.531462,0.0,0.0
489,16.2667,0.956005,0,1,0,0.759482,0.0,0.0,0.512384,0.0,0.0
490,16.3,0.901607,0,1,0,0.679403,0.0,0.0,0.0,0.0,0.0
491,16.3333,0.874579,0,1,0,0.63955,0.0,0.0,0.0,0.0,0.0
492,16.3667,0.8805,0,1,0,1.04563,0.0,0.0,0.0,0.751144,0.0
493,16.4,0.872988,0,1,0,0.959915,0.0,0.0,0.0,0.565058,0.0
494,16.4333,0.859295,0,1,0,1.07778,0.0,0.0,0.0,0.0,0.0
495,16.4667,0.858296,0,1,0,1.09953,0.0,0.0,0.0,0.538157,0.0
496,16.5,0.866656,0,1,0,0.762477,0.0,0.0,0.536374,0.0,0.0
497,16.5333,0.902897,0,1,0,0.979915,0.0,0.0,0.624074,0.0,0.0
498,16.5667,0.906138,0,1,0,1.21539,0.0,0.0,0.954407,0.0,0.0
499,16.6,0.936621,0,1,0,1.43294,0.0,0.0,0.646205,0.0,0.0
500,16.6333,0.959392,0,1,0,0.513531,0.0,0.0,0.0,0.0,0.0
501,16.6667,0.959451,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
502,16.7,0.966277,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
503,16.7333,0.968899,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
504,16.7667,0.974401,0,1,0,0.77823,0.0,0.0,0.0,0.0,0.0
505,16.8,0.979831,0,1,0,0.677026,0.0,0.0,0.0,0.0,0.0
506,16.8333,0.975689,0,1,0,1.08403,0.0,0.0,0.0,0.0,0.0
507,16.8667,0.976008,0,1,0,0.947624,0.0,0.0,0.0,0.0,0.0
508,16.9,0.974014,0,1,0,1.10564,0.0,0.0,0.0,0.0,0.0
509,16.9333,0.97536,0,1,0,1.06587,0.0,0.0,0.0,0.0,0.0
510,16.9667,0.974345,0,1,0,0.976237,0.0,0.0,0.0,0.0,0.0
511,17.0,0.975966,0,1,0,0.815437,0.0,0.0,0.0,0.0,0.0
512,17.0333,0.976373,0,1,0,0.840681,0.0,0.0,0.0,0.0,0.0
513,17.0667,0.977198,0,1,0,0.772934,0.0,0.0,0.0,0.0,0.0
514,17.1,0.977004,0,1,0,0.848654,0.0,0.0,0.0,0.0,0.0
515,17.1333,0.976137,0,1,0,0.960802,0.0,0.0,0.0,0.0,0.0
516,17.1667,0.977305,0,1,0,0.882561,0.0,0.0,0.0,0.0,0.0
517,17.2,0.978046,0,1,0,0.952949,0.0,0.0,0.0,0.0,0.0
518,17.2333,0.975952,0,1,0,1.13601,0.0,0.0,0.0,0.0,0.0
519,17.2667,0.97538,0,1,0,0.875983,0.0,0.0,0.0,0.0,0.0
520,17.3,0.974079,0,1,0,1.00472,0.0,0.0,0.0,0.0,0.0
521,17.3333,0.975613,0,1,0,1.11244,0.0,0.0,0.0,0.0,0.0
522,17.3667,0.976578,0,1,0,1.12572,0.0,0.0,0.0,0.0,0.0
523,17.4,0.977193,0,1,0,1.11279,0.0,0.0,0.0,0.0,0.0
524,17.4333,0.975187,0,1,0,1.04425,0.597776,0.0,0.0,0.0,0.0
525,17.4667,0.976219,0,1,0,1.16209,0.0,0.0,0.0,0.0,0.0
526,17.5,0.97619,0,1,0,1.03289,0.0,0.0,0.0,0.0,0.0
527,17.5333,0.974821,0,1,0,1.13402,0.0,0.0,0.0,0.0,0.0
528,17.5667,0.975696,0,1,0,1.26187,0.0,0.0,0.0,0.0,0.0
529,17.6,0.97439,0,1,0,1.12,0.0,0.0,0.0,0.0,0.0
530,17.6333,0.974376,0,1,0,1.028,0.0,0.0,0.0,0.0,0.0
531,17.6667,0.973445,0,1,0,0.912887,0.0,0.0,0.0,0.0,0.0
532,17.7,0.973066,0,1,0,0.971192,0.0,0.0,0.0,0.0,0.0
533,17.7333,0.974389,0,1,0,0.812651,0.0,0.0,0.0,0.0,0.0
534,17.7667,0.97542,0,1,0,0.871029,0.0,0.0,0.0,0.0,0.0
535,17.8,0.972862,0,1,0,1.09167,0.0,0.0,0.0,0.0,0.0
536,17.8333,0.973446,1,1,0,1.14037,0.0,0.0,0.0,0.0,0.0
537,17.8667,0.974068,0,1,0,1.01318,0.0,0.0,0.0,0.0,0.0
538,17.9,0.974712,0,1,0,1.15271,0.0,0.0,0.0,0.0,0.0
539,17.9333,0.97519,0,1,1,1.10035,0.0,0.0,0.0,0.0,0.0
540,17.9667,0.976206,0,1,0,1.25734,0.0,0.0,0.0,0.0,0.0
541,18.0,0.976759,0,1,0,1.19214,0.0,0.0,0.0,0.0,0.0
542,18.0333,0.976214,0,1,0,0.913513,0.0,0.0,0.0,0.0,0.0
543,18.0667,0.976822,0,1,0,1.09424,0.0,0.0,0.0,0.0,0.0
544,18.1,0.975317,0,1,1,1.09986,0.0,0.0,0.0,0.507633,0.0
545,18.1333,0.976283,1,1,0,1.13113,0.53904,0.0,0.0,0.0,0.0
546,18.1667,0.977047,0,1,0,0.806698,0.0,0.0,0.0,0.0,0.0
547,18.2,0.977216,1,1,0,0.893048,0.661711,0.0,0.0,0.0,0.0
548,18.2333,0.976278,0,1,0,0.725108,0.564117,0.0,0.0,0.0,0.0
549,18.2667,0.973617,0,1,0,0.74165,0.602469,0.0,0.0,0.0,0.0
550,18.3,0.974129,1,1,0,0.798647,0.808791,0.0,0.0,0.0,0.0
551,18.3333,0.973741,1,1,0,0.715681,0.914447,0.0,0.0,0.0,0.0
552,18.3667,0.975346,1,1,0,0.880137,0.918696,0.0,0.0,0.0,0.0
553,18.4,0.973383,1,1,0,0.524551,0.554516,0.0,0.0,0.0,0.0
554,18.4333,0.971867,1,1,0,0.0,0.558561,0.0,0.0,0.0,0.0
555,18.4667,0.975789,1,1,0,0.0,0.868643,0.0,0.0,0.0,0.0
556,18.5,0.977201,1,1,0,0.0,0.904606,0.0,0.0,0.0,0.0
557,18.5333,0.976341,1,1,0,0.0,1.00589,0.0,0.0,0.0,0.0
558,18.5667,0.973321,1,1,0,0.0,1.32652,0.0,0.0,0.0,0.0
559,18.6,0.973243,1,1,0,0.0,1.02717,0.0,0.0,0.0,0.0
560,18.6333,0.974512,1,1,0,0.0,0.873686,0.0,0.0,0.0,0.0
561,18.6667,0.975125,1,1,0,0.0,0.846114,0.0,0.0,0.0,0.0
562,18.7,0.973207,1,1,0,0.0,0.97417,0.0,0.0,0.0,0.0
563,18.7333,0.973406,1,1,0,0.0,0.776952,0.0,0.0,0.0,0.0
564,18.7667,0.973897,1,1,0,0.0,0.866272,0.0,0.0,0.0,0.0
565,18.8,0.96661,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
566,18.8333,0.96463,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
567,18.8667,0.965624,1,1,0,0.0,0.0,0.533685,0.0,0.526059,0.0
568,18.9,0.962468,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
569,18.9333,0.969724,1,1,0,0.0,1.22589,0.0,0.0,0.0,0.0
570,18.9667,0.971266,1,1,0,0.0,0.838307,0.0,0.0,0.0,0.0
571,19.0,0.970644,1,1,0,0.0,0.908862,0.0,0.0,0.0,0.0
572,19.0333,0.971552,1,1,0,0.0,0.8684,0.0,0.0,0.0,0.0
573,19.0667,0.972681,1,1,0,0.0,0.860675,0.0,0.0,0.0,0.0
574,19.1,0.974596,1,1,0,0.0,1.07524,0.0,0.0,0.0,0.0
575,19.1333,0.975831,1,1,0,0.0,1.04187,0.0,0.0,0.0,0.520086
576,19.1667,0.974339,1,1,0,0.0,0.993753,0.0,0.0,0.0,0.0
577,19.2,0.97469,1,1,0,0.0,1.11844,0.0,0.0,0.0,0.531134
578,19.2333,0.976814,1,1,0,0.0,1.33841,0.0,0.0,0.0,0.0
579,19.2667,0.978311,1,1,0,0.0,1.3278,0.0,0.0,0.0,0.0
580,19.3,0.977533,1,1,0,0.0,1.31534,0.0,0.0,0.0,0.508518
581,19.3333,0.97827,1,1,0,0.0,1.36317,0.0,0.0,0.0,0.520804
582,19.3667,0.978672,1,1,0,0.0,1.33872,0.0,0.0,0.0,0.0
583,19.4,0.97659,1,1,0,0.0,1.21307,0.0,0.0,0.0,0.0
584,19.4333,0.977243,1,1,0,0.0,1.29038,0.0,0.0,0.0,0.545929
585,19.4667,0.976321,1,1,0,0.0,1.37125,0.0,0.0,0.0,0.0
586,19.5,0.975716,1,1,0,0.0,1.30006,0.0,0.0,0.0,0.543176
587,19.5333,0.97797,1,1,0,0.0,1.391,0.0,0.0,0.0,0.0
588,19.5667,0.977585,1,1,0,0.586024,1.23202,0.0,0.0,0.0,0.544551
589,19.6,0.97892,1,1,0,0.59209,1.02883,0.0,0.0,0.0,0.660021
590,19.6333,0.977316,1,1,0,0.68144,1.1573,0.0,0.0,0.0,0.617479
591,19.6667,0.978962,1,1,0,0.523987,1.08913,0.0,0.0,0.0,0.0
592,19.7,0.979755,1,1,0,0.0,1.068,0.0,0.0,0.0,0.0
593,19.7333,0.977903,1,1,0,0.629725,1.20088,0.0,0.0,0.0,0.0
594,19.7667,0.978614,1,1,0,0.581213,1.1669,0.0,0.0,0.0,0.0
595,19.8,0.976673,1,1,0,0.574018,1.38613,0.0,0.0,0.0,0.0
596,19.8333,0.977705,1,1,0,0.605855,1.26552,0.0,0.0,0.0,0.517506
597,19.8667,0.977431,1,1,0,0.52278,1.32217,0.0,0.0,0.509279,0.0
598,19.9,0.978479,1,1,0,0.0,1.20544,0.0,0.0,0.578007,0.0
599,19.9333,0.976542,1,1,0,0.0,1.15062,0.0,0.0,0.0,0.0
600,19.9667,0.976045,1,1,0,0.534186,1.05199,0.0,0.0,0.0,0.0
601,20.0,0.974048,1,1,0,0.0,1.05957,0.0,0.0,0.0,0.0
602,20.0333,0.947926,1,1,0,0.0,0.0,0.640253,0.0,0.0,0.0
603,20.0667,0.945279,1,1,0,0.802288,0.851992,0.637039,0.0,0.0,0.0
604,20.1,0.927837,1,1,0,1.09624,1.3409,0.624729,0.0,0.0,0.0
605,20.1333,0.907402,1,1,0,0.783138,1.28794,0.671893,0.0,0.0,0.0
606,20.1667,0.884256,1,1,0,0.875398,1.65308,0.0,0.0,0.0,0.0
607,20.2,0.889474,1,1,0,1.12294,1.73058,0.573421,0.527975,0.0,0.0
608,20.2333,0.888029,1,1,0,1.00952,1.69502,0.567712,0.653147,0.0,0.0
609,20.2667,0.89076,1,1,0,1.26377,1.94652,0.544023,0.76322,0.0,0.0
610,20.3,0.926668,1,1,0,1.85212,1.47702,0.723264,0.850135,0.0,0.0
611,20.3333,0.835474,1,1,0,2.07926,1.2051,0.564387,0.633089,0.0,0.0
612,20.3667,0.911116,1,1,0,1.99162,1.27732,0.0,0.0,0.0,0.0
613,20.4,0.900705,1,1,0,1.78822,0.783711,0.0,0.0,0.0,0.0
614,20.4333,0.919397,1,1,0,1.16115,1.65966,0.0,0.0,0.0,0.0
615,20.4667,0.927966,1,1,0,0.758528,1.85936,0.0,0.0,0.0,0.505756
616,20.5,0.955892,1,1,0,0.939181,1.70437,0.0,0.0,0.0,0.0
617,20.5333,0.960292,1,1,0,1.01952,1.57563,0.0,0.0,0.0,0.0
618,20.5667,0.966709,1,1,0,0.852077,1.75613,0.0,0.0,0.0,0.521316
619,20.6,0.966059,1,1,0,0.810208,1.68354,0.0,0.0,0.0,0.0
620,20.6333,0.966056,1,1,0,0.913679,1.74613,0.0,0.0,0.0,0.0
621,20.6667,0.969564,1,1,0,0.870553,1.61172,0.0,0.0,0.0,0.501365
622,20.7,0.970242,1,1,0,0.987519,1.58013,0.0,0.0,0.0,0.0
623,20.7333,0.96813,1,1,0,0.972683,1.5058,0.0,0.0,0.0,0.0
624,20.7667,0.968212,1,1,0,0.900671,1.47263,0.551357,0.0,0.0,0.0
625,20.8,0.966994,1,1,0,0.931729,1.46842,0.0,0.0,0.0,0.0
626,20.8333,0.967828,1,1,0,0.988984,1.46495,0.645089,0.0,0.0,0.0
627,20.8667,0.966384,1,1,0,1.38002,1.60609,0.685721,0.554581,0.0,0.0
628,20.9,0.966185,1,1,0,1.25479,1.23295,0.74035,0.784758,0.0,0.0
629,20.9333,0.922637,1,1,0,1.18803,1.14433,0.512444,0.569717,0.0,0.0
630,20.9667,0.954022,1,1,0,0.77792,1.17472,0.55447,0.625166,0.0,0.0
631,21.0,0.93333,1,1,0,1.21281,1.50993,0.536727,0.501413,0.0,0.0
632,21.0333,0.93937,1,1,0,1.17876,1.56012,0.617268,0.562932,0.0,0.572188
633,21.0667,0.933551,1,1,0,1.13038,1.22498,0.683025,0.669921,0.0,0.0
634,21.1,0.887367,1,1,0,1.07466,1.35265,0.686992,0.791318,0.0,0.503981
635,21.1333,0.864005,1,1,0,1.17064,1.59736,0.560648,0.657611,0.0,0.6384
636,21.1667,0.86727,1,1,0,1.45568,1.53408,0.572442,0.68173,0.0,0.65991
637,21.2,0.86837,1,1,0,1.27115,1.31716,0.547469,0.514866,0.0,0.649173
638,21.2333,0.842169,1,1,0,1.94101,1.03913,0.542046,0.642064,0.0,0.742792
639,21.2667,0.817729,1,1,0,2.20103,1.3708,0.556398,0.974541,0.0,0.689508
640,21.3,0.823173,0,1,0,2.42936,1.23684,0.556776,0.911768,0.0,0.762106
641,21.3333,0.800702,1,1,0,2.4268,1.29962,0.508709,0.734436,0.0,0.711617
642,21.3667,0.808632,0,1,0,2.44681,1.02525,0.514758,0.924135,0.0,0.542177
643,21.4,0.837687,0,1,0,2.57238,1.10776,0.0,0.810863,0.0,0.770661
644,21.4333,0.807752,0,1,0,2.30578,0.993804,0.0,0.660548,0.0,0.719167
645,21.4667,0.817254,1,1,0,2.27652,1.01374,0.0,0.788303,0.0,0.791314
646,21.5,0.813338,0,1,0,2.15702,1.45976,0.0,0.613268,0.0,0.871643
647,21.5333,0.932299,1,1,0,0.944508,1.57656,0.0,0.0,0.0,0.674339
648,21.5667,0.874803,1,1,0,0.88797,1.73647,0.0,0.0,0.0,0.0
649,21.6,0.938622,1,1,0,1.08387,1.2989,0.0,0.0,0.0,0.0
650,21.6333,0.941076,1,1,0,0.94417,1.4,0.0,0.0,0.0,0.0
651,21.6667,0.945827,1,1,0,0.873348,1.35662,0.0,0.0,0.0,0.0
652,21.7,0.94857,1,1,0,0.836238,1.36601,0.0,0.0,0.0,0.0
653,21.7333,0.953111,1,1,0,0.826086,1.5683,0.0,0.0,0.0,0.0
654,21.7667,0.960772,1,1,0,0.791972,1.15604,0.0,0.0,0.0,0.0
655,21.8,0.966496,1,1,0,0.8815,1.09415,0.0,0.0,0.0,0.0
656,21.8333,0.967255,1,1,0,1.12575,1.3878,0.0,0.0,0.0,0.0
657,21.8667,0.970462,1,1,0,0.952349,1.19884,0.0,0.0,0.0,0.0
658,21.9,0.968591,1,1,0,0.830559,1.26969,0.0,0.0,0.0,0.0
659,21.9333,0.963848,1,1,0,0.738116,1.17395,0.0,0.0,0.0,0.0
660,21.9667,0.96514,1,1,0,0.990674,1.21035,0.0,0.0,0.0,0.0
661,22.0,0.965101,1,1,0,1.01366,1.19056,0.0,0.0,0.0,0.0
662,22.0333,0.972859,1,1,0,0.855132,1.31261,0.0,0.0,0.0,0.0
663,22.0667,0.974361,1,1,0,0.865464,1.29585,0.0,0.0,0.0,0.0
664,22.1,0.971053,1,1,0,0.787281,1.26242,0.0,0.0,0.0,0.0
665,22.1333,0.97171,1,1,0,0.920321,0.915743,0.0,0.0,0.0,0.0
666,22.1667,0.974663,1,1,0,0.885931,0.63464,0.0,0.0,0.0,0.0
667,22.2,0.97414,1,1,0,0.959648,0.783652,0.0,0.0,0.0,0.0
668,22.2333,0.971732,1,1,0,0.943018,0.636246,0.0,0.0,0.0,0.0
669,22.2667,0.974724,1,1,0,0.802163,0.801791,0.0,0.0,0.0,0.0
670,22.3,0.974338,1,1,0,0.628959,0.97019,0.0,0.0,0.0,0.0
671,22.3333,0.972452,1,1,0,0.722245,0.905227,0.0,0.0,0.0,0.0
672,22.3667,0.972341,1,1,0,0.81087,0.810547,0.0,0.0,0.0,0.0
673,22.4,0.971221,1,1,0,0.781552,0.663825,0.520148,0.0,0.0,0.0
674,22.4333,0.973871,1,1,0,0.856075,0.840457,0.563222,0.0,0.0,0.0
675,22.4667,0.968513,1,1,0,0.810014,0.810944,0.0,0.519836,0.0,0.0
676,22.5,0.965396,1,1,0,0.967106,0.846726,0.0,0.507842,0.0,0.0
677,22.5333,0.96369,1,1,0,0.96007,0.779133,0.0,0.0,0.0,0.0
678,22.5667,0.956644,1,1,0,0.767976,1.78066,0.0,0.0,0.0,0.0
679,22.6,0.953092,1,1,0,0.666051,1.75916,0.0,0.0,0.0,0.519737
680,22.6333,0.955817,1,1,0,0.55361,1.69837,0.0,0.0,0.0,0.571599
681,22.6667,0.965527,1,1,0,0.718563,1.67957,0.0,0.0,0.0,0.653677
682,22.7,0.969735,1,1,0,0.998301,1.63876,0.0,0.0,0.0,0.50695
683,22.7333,0.965345,1,1,0,1.17493,1.73896,0.0,0.0,0.0,0.0
684,22.7667,0.96712,1,1,0,1.09161,1.30635,0.0,0.0,0.0,0.0
685,22.8,0.963998,1,1,1,1.18209,1.43497,0.0,0.0,0.0,0.0
686,22.8333,0.963733,1,1,1,1.21,1.56703,0.0,0.0,0.0,0.0
687,22.8667,0.968705,1,1,0,0.971827,1.7408,0.0,0.0,0.0,0.0
688,22.9,0.971906,1,1,0,0.624505,1.71715,0.0,0.0,0.0,0.0
689,22.9333,0.969765,1,1,0,0.797109,1.86487,0.0,0.0,0.0,0.0
690,22.9667,0.969044,1,1,0,0.559939,1.57967,0.0,0.0,0.0,0.0
691,23.0,0.970225,1,1,0,0.0,1.43853,0.0,0.0,0.0,0.0
692,23.0333,0.971383,1,1,0,0.0,1.46368,0.0,0.0,0.0,0.0
693,23.0667,0.972582,1,1,0,0.0,1.36783,0.0,0.0,0.0,0.0
694,23.1,0.972193,1,1,0,0.0,1.00831,0.0,0.0,0.0,0.0
695,23.1333,0.971422,1,1,0,0.0,0.828517,0.0,0.0,0.0,0.0
696,23.1667,0.969858,1,1,0,0.0,0.842513,0.0,0.0,0.0,0.0
697,23.2,0.969486,1,1,0,0.0,0.894518,0.0,0.0,0.0,0.0
698,23.2333,0.971783,1,1,0,0.0,0.842405,0.0,0.0,0.0,0.0
699,23.2667,0.970648,1,1,0,0.0,0.921982,0.0,0.0,0.0,0.0
700,23.3,0.968275,1,1,0,0.0,0.523793,0.0,0.0,0.0,0.0
701,23.3333,0.97154,1,1,0,0.0,0.523577,0.0,0.0,0.0,0.0
702,23.3667,0.969428,1,1,0,0.0,0.816362,0.0,0.0,0.0,0.0
703,23.4,0.97146,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
704,23.4333,0.970754,1,1,0,0.0,0.733543,0.0,0.0,0.0,0.0
705,23.4667,0.97135,1,1,0,0.0,0.550848,0.0,0.0,0.0,0.0
706,23.5,0.970809,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
707,23.5333,0.972582,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
708,23.5667,0.971643,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
709,23.6,0.973067,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
710,23.6333,0.970327,0,1,0,0.0,0.562024,0.0,0.0,0.540464,0.0
711,23.6667,0.970983,1,1,0,0.0,0.573083,0.0,0.0,0.0,0.0
712,23.7,0.970758,1,1,0,0.0,0.55452,0.0,0.0,0.52107,0.0
713,23.7333,0.972486,0,1,0,0.0,0.549004,0.0,0.0,0.0,0.0
714,23.7667,0.972364,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
715,23.8,0.970405,0,1,0,0.0,0.677095,0.0,0.0,0.0,0.0
716,23.8333,0.970934,0,1,0,0.0,0.650529,0.0,0.0,0.0,0.0
717,23.8667,0.972807,0,1,0,0.0,0.588981,0.0,0.0,0.0,0.0
718,23.9,0.970963,0,1,0,0.0,0.603179,0.0,0.0,0.0,0.0
719,23.9333,0.971271,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
720,23.9667,0.970578,0,1,0,0.0,0.677496,0.0,0.0,0.0,0.0
721,24.0,0.968594,0,1,0,0.0,0.688946,0.0,0.0,0.0,0.0
722,24.0333,0.960707,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
723,24.0667,0.961461,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
724,24.1,0.962633,1,1,0,0.0,1.03553,0.0,0.0,0.0,0.0
725,24.1333,0.961649,1,1,0,0.0,1.2174,0.0,0.0,0.0,0.0
726,24.1667,0.960146,1,1,0,0.0,0.859156,0.0,0.0,0.0,0.0
727,24.2,0.967671,1,1,0,0.0,0.665265,0.0,0.0,0.0,0.0
728,24.2333,0.971498,1,1,0,0.0,0.65768,0.0,0.0,0.0,0.0
729,24.2667,0.973194,1,1,0,0.0,1.05931,0.0,0.0,0.0,0.0
730,24.3,0.969139,1,1,1,0.655315,1.29863,0.0,0.0,0.0,0.0
731,24.3333,0.971699,1,1,0,0.768374,1.50858,0.0,0.0,0.0,0.0
732,24.3667,0.971247,1,1,1,0.807363,1.51581,0.0,0.0,0.0,0.0
733,24.4,0.963547,1,1,1,0.88547,1.3103,0.0,0.0,0.0,0.0
